File name,Path,Last modified,Created date,Last accessed,Size,Level,Inside files,Inside dirs,Created by 
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dev-utils\node_modules\loader-utils\lib,2022-12-23 04:28:51.545344,2022-12-23 04:28:47.258868,1970-01-01 04:00:00,0,10,10,1,rusab
hash,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dev-utils\node_modules\loader-utils\lib\hash,2022-12-23 04:28:51.791055,2022-12-23 04:28:47.316295,1970-01-01 04:00:00,0,11,5,0,rusab
supports-color,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dev-utils\node_modules\supports-color,2022-12-23 04:28:49.788093,2022-12-23 04:28:44.103511,1970-01-01 04:00:00,0,9,5,0,rusab
react-dom,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dom,2022-12-23 04:28:56.893418,2022-12-23 04:28:43.983015,1970-01-01 05:08:16,4096,7,32,2,rusab
cjs,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dom\cjs,2022-12-23 04:28:56.744915,2022-12-23 04:28:49.663627,1970-01-01 05:08:16,4096,8,13,0,rusab
umd,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-dom\umd,2022-12-23 04:28:56.792269,2022-12-23 04:28:51.468346,1970-01-01 05:08:16,4096,8,9,0,rusab
react-error-overlay,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-error-overlay,2022-12-23 04:28:51.483965,2022-12-23 04:28:44.037236,1970-01-01 04:00:00,0,7,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-error-overlay\lib,2022-12-23 04:28:47.615904,2022-12-23 04:28:47.235234,1970-01-01 04:00:00,0,8,1,0,rusab
react-is,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-is,2022-12-23 04:28:51.329144,2022-12-23 04:28:44.035176,1970-01-01 05:08:16,4096,7,9,2,rusab
cjs,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-is\cjs,2022-12-23 04:28:50.061349,2022-12-23 04:28:47.926505,1970-01-01 04:00:00,0,8,2,0,rusab
umd,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-is\umd,2022-12-23 04:28:50.693491,2022-12-23 04:28:49.073394,1970-01-01 04:00:00,0,8,2,0,rusab
react-refresh,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-refresh,2022-12-23 04:28:51.545344,2022-12-23 04:28:43.984026,1970-01-01 04:00:00,0,7,9,1,rusab
cjs,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-refresh\cjs,2022-12-23 04:28:50.833843,2022-12-23 04:28:47.973750,1970-01-01 04:00:00,0,8,4,0,rusab
react-scripts,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts,2022-12-23 04:28:54.179538,2022-12-23 04:28:43.939384,1970-01-01 05:08:16,4096,7,24,10,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\bin,2022-12-23 04:28:52.974601,2022-12-23 04:28:52.934719,1970-01-01 04:00:00,0,8,1,0,rusab
config,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\config,2022-12-23 04:28:53.843745,2022-12-23 04:28:47.258868,1970-01-01 05:08:16,4096,8,10,3,rusab
jest,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\config\jest,2022-12-23 04:28:51.760176,2022-12-23 04:28:47.306216,1970-01-01 04:00:00,0,9,3,0,rusab
webpack,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\config\webpack,2022-12-23 04:28:49.895063,2022-12-23 04:28:49.788093,1970-01-01 04:00:00,0,9,1,1,rusab
persistentCache,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\config\webpack\persistentCache,2022-12-23 04:28:50.096072,2022-12-23 04:28:49.895063,1970-01-01 04:00:00,0,10,1,0,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\lib,2022-12-23 04:28:54.204109,2022-12-23 04:28:54.179538,1970-01-01 04:00:00,0,8,1,0,rusab
scripts,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\scripts,2022-12-23 04:28:53.228517,2022-12-23 04:28:48.570335,1970-01-01 04:00:00,0,8,7,1,rusab
utils,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\scripts\utils,2022-12-23 04:28:53.292286,2022-12-23 04:28:50.615103,1970-01-01 04:00:00,0,9,2,0,rusab
template,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\template,2022-12-23 04:28:54.150469,2022-12-23 04:28:54.125243,1970-01-01 04:00:00,0,8,1,0,rusab
template-typescript,D:\CODE\react\AppeWatch\apple-watch\node_modules\react-scripts\template-typescript,2022-12-23 04:28:54.091733,2022-12-23 04:28:54.069654,1970-01-01 04:00:00,0,8,1,0,rusab
read-cache,D:\CODE\react\AppeWatch\apple-watch\node_modules\read-cache,2022-12-23 04:28:49.068247,2022-12-23 04:28:44.043243,1970-01-01 04:00:00,0,7,4,0,rusab
readable-stream,D:\CODE\react\AppeWatch\apple-watch\node_modules\readable-stream,2022-12-23 04:28:54.114244,2022-12-23 04:28:44.053245,1970-01-01 05:08:16,4096,7,25,3,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\readable-stream\lib,2022-12-23 04:28:51.043951,2022-12-23 04:28:47.231239,1970-01-01 05:08:16,4096,8,15,2,rusab
internal,D:\CODE\react\AppeWatch\apple-watch\node_modules\readable-stream\lib\internal,2022-12-23 04:28:51.101556,2022-12-23 04:28:51.043951,1970-01-01 04:00:00,0,9,10,1,rusab
streams,D:\CODE\react\AppeWatch\apple-watch\node_modules\readable-stream\lib\internal\streams,2022-12-23 04:28:53.827196,2022-12-23 04:28:51.101556,1970-01-01 05:08:16,4096,10,10,0,rusab
readdirp,D:\CODE\react\AppeWatch\apple-watch\node_modules\readdirp,2022-12-23 04:28:49.840420,2022-12-23 04:28:44.037236,1970-01-01 04:00:00,0,7,5,0,rusab
recursive-readdir,D:\CODE\react\AppeWatch\apple-watch\node_modules\recursive-readdir,2022-12-23 04:28:49.072388,2022-12-23 04:28:44.037236,1970-01-01 04:00:00,0,7,4,0,rusab
redent,D:\CODE\react\AppeWatch\apple-watch\node_modules\redent,2022-12-23 04:29:11.795048,2022-12-23 04:29:11.588047,1970-01-01 04:00:00,0,7,5,0,rusab
regenerate,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate,2022-12-23 04:28:49.640036,2022-12-23 04:28:44.038236,1970-01-01 04:00:00,0,7,4,0,rusab
regenerate-unicode-properties,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties,2022-12-23 04:29:01.101536,2022-12-23 04:28:44.038236,1970-01-01 05:08:16,4096,7,429,5,rusab
Binary_Property,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties\Binary_Property,2022-12-23 04:29:01.064739,2022-12-23 04:28:49.840420,1970-01-01 07:24:48,12288,8,53,0,rusab
General_Category,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties\General_Category,2022-12-23 04:29:00.987189,2022-12-23 04:28:55.320869,1970-01-01 06:16:32,8192,8,38,0,rusab
Property_of_Strings,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties\Property_of_Strings,2022-12-23 04:28:59.866038,2022-12-23 04:28:53.741171,1970-01-01 05:08:16,4096,8,7,0,rusab
Script,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties\Script,2022-12-23 04:29:01.077314,2022-12-23 04:28:47.267378,1970-01-01 15:22:40,40960,8,163,0,rusab
Script_Extensions,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerate-unicode-properties\Script_Extensions,2022-12-23 04:29:01.077314,2022-12-23 04:28:46.308209,1970-01-01 15:22:40,40960,8,163,0,rusab
regenerator-runtime,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerator-runtime,2022-12-23 04:28:49.879077,2022-12-23 04:28:43.997275,1970-01-01 04:00:00,0,7,5,0,rusab
regenerator-transform,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerator-transform,2022-12-23 04:28:53.311697,2022-12-23 04:28:43.993018,1970-01-01 04:00:00,0,7,19,2,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerator-transform\lib,2022-12-23 04:28:52.993157,2022-12-23 04:28:47.251353,1970-01-01 05:08:16,4096,8,8,0,rusab
src,D:\CODE\react\AppeWatch\apple-watch\node_modules\regenerator-transform\src,2022-12-23 04:28:53.082025,2022-12-23 04:28:48.935221,1970-01-01 05:08:16,4096,8,8,0,rusab
regex-parser,D:\CODE\react\AppeWatch\apple-watch\node_modules\regex-parser,2022-12-23 04:28:49.162509,2022-12-23 04:28:44.040245,1970-01-01 04:00:00,0,7,5,2,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\regex-parser\lib,2022-12-23 04:28:49.740035,2022-12-23 04:28:47.234239,1970-01-01 04:00:00,0,8,2,1,rusab
typings,D:\CODE\react\AppeWatch\apple-watch\node_modules\regex-parser\lib\typings,2022-12-23 04:28:49.931151,2022-12-23 04:28:49.740035,1970-01-01 04:00:00,0,9,1,0,rusab
regexp.prototype.flags,D:\CODE\react\AppeWatch\apple-watch\node_modules\regexp.prototype.flags,2022-12-23 04:28:52.916011,2022-12-23 04:28:43.998336,1970-01-01 05:08:16,4096,7,16,1,rusab
test,D:\CODE\react\AppeWatch\apple-watch\node_modules\regexp.prototype.flags\test,2022-12-23 04:28:51.893432,2022-12-23 04:28:50.696572,1970-01-01 04:00:00,0,8,4,0,rusab
regexpp,D:\CODE\react\AppeWatch\apple-watch\node_modules\regexpp,2022-12-23 04:28:51.782054,2022-12-23 04:28:43.998336,1970-01-01 05:08:16,4096,7,8,0,rusab
regexpu-core,D:\CODE\react\AppeWatch\apple-watch\node_modules\regexpu-core,2022-12-23 04:28:50.828844,2022-12-23 04:28:43.993018,1970-01-01 04:00:00,0,7,6,1,rusab
data,D:\CODE\react\AppeWatch\apple-watch\node_modules\regexpu-core\data,2022-12-23 04:28:47.690238,2022-12-23 04:28:46.308209,1970-01-01 04:00:00,0,8,2,0,rusab
regjsgen,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsgen,2022-12-23 04:28:49.071375,2022-12-23 04:28:44.038236,1970-01-01 04:00:00,0,7,4,0,rusab
regjsparser,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser,2022-12-23 04:28:50.749975,2022-12-23 04:28:44.099510,1970-01-01 05:08:16,4096,7,15,6,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\bin,2022-12-23 04:28:46.673249,2022-12-23 04:28:46.308209,1970-01-01 04:00:00,0,8,1,0,rusab
node_modules,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\node_modules,2022-12-23 04:29:05.818406,2022-12-23 04:28:44.108513,1970-01-01 04:00:00,0,8,9,4,rusab
.bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\node_modules\.bin,2022-12-23 04:29:05.826402,2022-12-23 04:29:05.818406,1970-01-01 04:00:00,0,9,3,0,rusab
jsesc,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\node_modules\jsesc,2022-12-23 04:28:50.194928,2022-12-23 04:28:44.116269,1970-01-01 04:00:00,0,9,6,2,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\node_modules\jsesc\bin,2022-12-23 04:28:50.029879,2022-12-23 04:28:49.788093,1970-01-01 04:00:00,0,10,1,0,rusab
man,D:\CODE\react\AppeWatch\apple-watch\node_modules\regjsparser\node_modules\jsesc\man,2022-12-23 04:28:50.715347,2022-12-23 04:28:50.194928,1970-01-01 04:00:00,0,10,1,0,rusab
relateurl,D:\CODE\react\AppeWatch\apple-watch\node_modules\relateurl,2022-12-23 04:28:53.672248,2022-12-23 04:28:44.013963,1970-01-01 04:00:00,0,7,21,4,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\relateurl\lib,2022-12-23 04:28:53.078024,2022-12-23 04:28:47.960610,1970-01-01 05:08:16,4096,8,18,3,rusab
parse,D:\CODE\react\AppeWatch\apple-watch\node_modules\relateurl\lib\parse,2022-12-23 04:28:52.559164,2022-12-23 04:28:50.872707,1970-01-01 05:08:16,4096,9,7,0,rusab
relate,D:\CODE\react\AppeWatch\apple-watch\node_modules\relateurl\lib\relate,2022-12-23 04:28:53.023256,2022-12-23 04:28:52.665742,1970-01-01 04:00:00,0,9,4,0,rusab
util,D:\CODE\react\AppeWatch\apple-watch\node_modules\relateurl\lib\util,2022-12-23 04:28:53.453353,2022-12-23 04:28:53.077024,1970-01-01 04:00:00,0,9,3,0,rusab
renderkid,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid,2022-12-23 04:28:56.358569,2022-12-23 04:28:44.035176,1970-01-01 05:08:16,4096,7,54,16,rusab
docs,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\docs,2022-12-23 04:28:56.363568,2022-12-23 04:28:56.358569,1970-01-01 04:00:00,0,8,3,1,rusab
images,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\docs\images,2022-12-23 04:28:56.402472,2022-12-23 04:28:56.363568,1970-01-01 04:00:00,0,9,3,0,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib,2022-12-23 04:28:56.271033,2022-12-23 04:28:47.235234,1970-01-01 05:08:16,4096,8,46,13,rusab
ansiPainter,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\ansiPainter,2022-12-23 04:28:56.227829,2022-12-23 04:28:55.910506,1970-01-01 04:00:00,0,9,2,0,rusab
layout,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout,2022-12-23 04:28:55.878845,2022-12-23 04:28:47.267378,1970-01-01 04:00:00,0,9,12,6,rusab
block,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block,2022-12-23 04:28:53.087544,2022-12-23 04:28:47.615904,1970-01-01 04:00:00,0,10,10,5,rusab
blockAppendor,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block\blockAppendor,2022-12-23 04:28:54.300887,2022-12-23 04:28:47.822905,1970-01-01 04:00:00,0,11,2,0,rusab
blockPrependor,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block\blockPrependor,2022-12-23 04:28:54.636838,2022-12-23 04:28:49.840420,1970-01-01 04:00:00,0,11,2,0,rusab
lineAppendor,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block\lineAppendor,2022-12-23 04:28:54.815251,2022-12-23 04:28:52.554164,1970-01-01 04:00:00,0,11,2,0,rusab
linePrependor,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block\linePrependor,2022-12-23 04:28:54.913130,2022-12-23 04:28:52.894922,1970-01-01 04:00:00,0,11,2,0,rusab
lineWrapper,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\layout\block\lineWrapper,2022-12-23 04:28:54.966486,2022-12-23 04:28:53.087544,1970-01-01 04:00:00,0,11,2,0,rusab
renderKid,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\renderKid,2022-12-23 04:28:56.189124,2022-12-23 04:28:50.747964,1970-01-01 04:00:00,0,9,28,4,rusab
styleApplier,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\renderKid\styleApplier,2022-12-23 04:28:55.064598,2022-12-23 04:28:50.866711,1970-01-01 04:00:00,0,10,3,0,rusab
styles,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\renderKid\styles,2022-12-23 04:28:56.210767,2022-12-23 04:28:51.291401,1970-01-01 04:00:00,0,10,24,2,rusab
rule,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\renderKid\styles\rule,2022-12-23 04:28:55.851728,2022-12-23 04:28:51.329144,1970-01-01 04:00:00,0,11,22,1,rusab
declarationBlock,D:\CODE\react\AppeWatch\apple-watch\node_modules\renderkid\lib\renderKid\styles\rule\declarationBlock,2022-12-23 04:28:56.277103,2022-12-23 04:28:51.483965,1970-01-01 05:08:16,4096,12,19,0,rusab
require-directory,D:\CODE\react\AppeWatch\apple-watch\node_modules\require-directory,2022-12-23 04:28:50.736963,2022-12-23 04:28:44.056834,1970-01-01 05:08:16,4096,7,7,0,rusab
require-from-string,D:\CODE\react\AppeWatch\apple-watch\node_modules\require-from-string,2022-12-23 04:28:49.048646,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,7,4,0,rusab
requires-port,D:\CODE\react\AppeWatch\apple-watch\node_modules\requires-port,2022-12-23 04:28:50.743962,2022-12-23 04:28:44.044243,1970-01-01 05:08:16,4096,7,7,0,rusab
resolve,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve,2022-12-23 04:28:57.369592,2022-12-23 04:28:43.988017,1970-01-01 05:08:16,4096,7,99,56,rusab
.github,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\.github,2022-12-23 04:28:57.385213,2022-12-23 04:28:57.369592,1970-01-01 04:00:00,0,8,1,0,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\bin,2022-12-23 04:28:50.194928,2022-12-23 04:28:50.080449,1970-01-01 04:00:00,0,8,1,0,rusab
example,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\example,2022-12-23 04:28:56.869335,2022-12-23 04:28:52.586063,1970-01-01 04:00:00,0,8,2,0,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\lib,2022-12-23 04:28:56.919576,2022-12-23 04:28:52.741904,1970-01-01 05:08:16,4096,8,9,0,rusab
test,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test,2022-12-23 04:28:56.845420,2022-12-23 04:28:47.973750,1970-01-01 05:08:16,4096,8,77,51,rusab
dotdot,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\dotdot,2022-12-23 04:28:55.155412,2022-12-23 04:28:55.072901,1970-01-01 04:00:00,0,9,2,1,rusab
abc,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\dotdot\abc,2022-12-23 04:28:55.108070,2022-12-23 04:28:55.092071,1970-01-01 04:00:00,0,10,1,0,rusab
module_dir,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir,2022-12-23 04:28:56.390473,2022-12-23 04:28:55.172934,1970-01-01 04:00:00,0,9,4,6,rusab
xmodules,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\xmodules,2022-12-23 04:28:55.180928,2022-12-23 04:28:55.180928,1970-01-01 04:00:00,0,10,1,1,rusab
aaa,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\xmodules\aaa,2022-12-23 04:28:55.202366,2022-12-23 04:28:55.180928,1970-01-01 04:00:00,0,11,1,0,rusab
ymodules,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\ymodules,2022-12-23 04:28:55.240605,2022-12-23 04:28:55.235605,1970-01-01 04:00:00,0,10,1,1,rusab
aaa,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\ymodules\aaa,2022-12-23 04:28:55.251605,2022-12-23 04:28:55.240605,1970-01-01 04:00:00,0,11,1,0,rusab
zmodules,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\zmodules,2022-12-23 04:28:56.395467,2022-12-23 04:28:56.390473,1970-01-01 04:00:00,0,10,2,1,rusab
bbb,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\module_dir\zmodules\bbb,2022-12-23 04:28:56.966794,2022-12-23 04:28:56.395467,1970-01-01 04:00:00,0,11,2,0,rusab
node_path,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path,2022-12-23 04:28:55.362321,2022-12-23 04:28:55.267205,1970-01-01 04:00:00,0,9,4,6,rusab
x,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\x,2022-12-23 04:28:55.320869,2022-12-23 04:28:55.270717,1970-01-01 04:00:00,0,10,2,2,rusab
aaa,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\x\aaa,2022-12-23 04:28:55.290790,2022-12-23 04:28:55.270717,1970-01-01 04:00:00,0,11,1,0,rusab
ccc,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\x\ccc,2022-12-23 04:28:55.337652,2022-12-23 04:28:55.320869,1970-01-01 04:00:00,0,11,1,0,rusab
y,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\y,2022-12-23 04:28:55.800541,2022-12-23 04:28:55.362321,1970-01-01 04:00:00,0,10,2,2,rusab
bbb,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\y\bbb,2022-12-23 04:28:55.754061,2022-12-23 04:28:55.754061,1970-01-01 04:00:00,0,11,1,0,rusab
ccc,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\node_path\y\ccc,2022-12-23 04:28:55.803616,2022-12-23 04:28:55.799537,1970-01-01 04:00:00,0,11,1,0,rusab
pathfilter,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\pathfilter,2022-12-23 04:28:56.419559,2022-12-23 04:28:56.415472,1970-01-01 04:00:00,0,9,1,1,rusab
deep_ref,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\pathfilter\deep_ref,2022-12-23 04:28:56.419559,2022-12-23 04:28:56.419559,1970-01-01 04:00:00,0,10,1,0,rusab
precedence,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\precedence,2022-12-23 04:28:56.449048,2022-12-23 04:28:51.727554,1970-01-01 04:00:00,0,9,5,2,rusab
aaa,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\precedence\aaa,2022-12-23 04:28:56.436373,2022-12-23 04:28:55.822291,1970-01-01 04:00:00,0,10,2,0,rusab
bbb,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\precedence\bbb,2022-12-23 04:28:56.457056,2022-12-23 04:28:56.449048,1970-01-01 04:00:00,0,10,1,0,rusab
resolver,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver,2022-12-23 04:28:57.071338,2022-12-23 04:28:48.206004,1970-01-01 05:08:16,4096,9,40,26,rusab
baz,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\baz,2022-12-23 04:28:56.978315,2022-12-23 04:28:54.076653,1970-01-01 04:00:00,0,10,3,0,rusab
browser_field,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\browser_field,2022-12-23 04:28:56.992423,2022-12-23 04:28:51.545344,1970-01-01 04:00:00,0,10,3,0,rusab
dot_main,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\dot_main,2022-12-23 04:28:57.030555,2022-12-23 04:28:55.851728,1970-01-01 04:00:00,0,10,2,0,rusab
dot_slash_main,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\dot_slash_main,2022-12-23 04:28:57.042561,2022-12-23 04:28:55.885359,1970-01-01 04:00:00,0,10,2,0,rusab
false_main,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\false_main,2022-12-23 04:28:57.043625,2022-12-23 04:28:55.926118,1970-01-01 04:00:00,0,10,2,0,rusab
incorrect_main,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\incorrect_main,2022-12-23 04:28:57.062674,2022-12-23 04:28:55.961992,1970-01-01 04:00:00,0,10,2,0,rusab
invalid_main,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\invalid_main,2022-12-23 04:28:57.077340,2022-12-23 04:28:57.071338,1970-01-01 04:00:00,0,10,1,0,rusab
malformed_package_json,D:\CODE\react\AppeWatch\apple-watch\node_modules\resolve\test\resolver\malformed_package_json,2022-12-23 04:28:57.087342,2022-12-23 04:28:56.206763,1970-01-01 04:00:00,0,10,2,0,rusab
